DATE,VIX_Regime,SPY_Regime,VIX,SPX_Drawdown,Combined_Regime
2021-05-26,Medium_Vol,Regime_1,17.360000610351562,-0.8649497338886869,Medium_Vol_Regime_1
2021-05-27,Medium_Vol,Regime_1,16.739999771118164,-0.7494262182083933,Medium_Vol_Regime_1
2021-05-28,Medium_Vol,Regime_1,16.760000228881836,-0.6731142493422881,Medium_Vol_Regime_1
2021-06-01,Medium_Vol,Regime_1,17.899999618530273,-0.7220162049013878,Medium_Vol_Regime_1
2021-06-02,Medium_Vol,Regime_1,17.479999542236328,-0.5783674314591036,Medium_Vol_Regime_1
2021-06-03,Medium_Vol,Regime_1,18.040000915527344,-0.9391390417916146,Medium_Vol_Regime_1
2021-06-04,Medium_Vol,Regime_1,16.420000076293945,-0.06402591492167264,Medium_Vol_Regime_1
2021-06-07,Medium_Vol,Regime_1,16.420000076293945,-0.14364877344228422,Medium_Vol_Regime_1
2021-06-08,Medium_Vol,Regime_1,17.06999969482422,-0.12617142909879808,Medium_Vol_Regime_1
2021-06-09,Medium_Vol,Regime_1,17.889999389648438,-0.3083280411011802,Medium_Vol_Regime_1
2021-06-10,Medium_Vol,Regime_1,16.100000381469727,0.0,Medium_Vol_Regime_1
2021-06-11,Medium_Vol,Regime_1,15.649999618530272,0.0,Medium_Vol_Regime_1
2021-06-14,Medium_Vol,Regime_1,16.389999389648438,0.0,Medium_Vol_Regime_1
2021-06-15,Medium_Vol,Regime_1,17.020000457763672,-0.20116937805257917,Medium_Vol_Regime_1
2021-06-16,Medium_Vol,Regime_1,18.149999618530273,-0.7390975113221621,Medium_Vol_Regime_1
2021-06-17,Medium_Vol,Regime_1,17.75,-0.782347034217612,Medium_Vol_Regime_1
2021-06-18,Medium_Vol,Regime_1,20.700000762939453,-2.084526022982036,Medium_Vol_Regime_1
2021-06-21,Medium_Vol,Regime_1,17.889999389648438,-0.7134851645185902,Medium_Vol_Regime_1
2021-06-22,Medium_Vol,Regime_1,16.65999984741211,-0.2046922232446513,Medium_Vol_Regime_1
2021-06-23,Medium_Vol,Regime_1,16.31999969482422,-0.3127988178846297,Medium_Vol_Regime_1
2021-06-24,Medium_Vol,Regime_1,15.970000267028809,0.0,Medium_Vol_Regime_1
2021-06-25,Medium_Vol,Regime_1,15.619999885559082,0.0,Medium_Vol_Regime_1
2021-06-28,Medium_Vol,Regime_1,15.760000228881836,0.0,Medium_Vol_Regime_1
2021-06-29,Medium_Vol,Regime_1,16.020000457763672,0.0,Medium_Vol_Regime_1
2021-06-30,Medium_Vol,Regime_1,15.829999923706056,0.0,Medium_Vol_Regime_1
2021-07-01,Medium_Vol,Regime_1,15.479999542236328,0.0,Medium_Vol_Regime_1
2021-07-02,Medium_Vol,Regime_1,15.06999969482422,0.0,Medium_Vol_Regime_1
2021-07-06,Medium_Vol,Regime_1,16.440000534057617,-0.20218560598241897,Medium_Vol_Regime_1
2021-07-07,Medium_Vol,Regime_1,16.200000762939453,0.0,Medium_Vol_Regime_1
2021-07-08,Medium_Vol,Regime_1,19.0,-0.8561024934316985,Medium_Vol_Regime_1
2021-07-09,Medium_Vol,Regime_1,16.18000030517578,0.0,Medium_Vol_Regime_1
2021-07-12,Medium_Vol,Regime_1,16.170000076293945,0.0,Medium_Vol_Regime_1
2021-07-13,Medium_Vol,Regime_1,17.1200008392334,-0.3516812658565627,Medium_Vol_Regime_1
2021-07-14,Medium_Vol,Regime_1,16.329999923706055,-0.2355974939981409,Medium_Vol_Regime_1
2021-07-15,Medium_Vol,Regime_1,17.010000228881836,-0.5610530036453287,Medium_Vol_Regime_1
2021-07-16,Medium_Vol,Regime_1,18.450000762939453,-1.3107087279539353,Medium_Vol_Regime_1
2021-07-19,Medium_Vol,Regime_1,22.5,-2.8768596622478992,Medium_Vol_Regime_1
2021-07-20,Medium_Vol,Regime_1,19.729999542236328,-1.4042194179285317,Medium_Vol_Regime_1
2021-07-21,Medium_Vol,Regime_1,17.90999984741211,-0.5916107425151917,Medium_Vol_Regime_1
2021-07-22,Medium_Vol,Regime_1,17.690000534057617,-0.39113683029385893,Medium_Vol_Regime_1
2021-07-23,Medium_Vol,Regime_1,17.200000762939453,0.0,Medium_Vol_Regime_1
2021-07-26,Medium_Vol,Regime_1,17.579999923706055,0.0,Medium_Vol_Regime_1
2021-07-27,Medium_Vol,Regime_1,19.36000061035156,-0.47124448070912095,Medium_Vol_Regime_1
2021-07-28,Medium_Vol,Regime_1,18.309999465942383,-0.48978289409034037,Medium_Vol_Regime_1
2021-07-29,Medium_Vol,Regime_1,17.700000762939453,-0.07122769786913619,Medium_Vol_Regime_1
2021-07-30,Medium_Vol,Regime_1,18.239999771118164,-0.6114474426595518,Medium_Vol_Regime_1
2021-08-02,Medium_Vol,Regime_1,19.459999084472656,-0.7946012253681412,Medium_Vol_Regime_1
2021-08-03,Medium_Vol,Regime_1,18.040000915527344,0.0,Medium_Vol_Regime_1
2021-08-04,Medium_Vol,Regime_1,17.969999313354492,-0.4632387901412294,Medium_Vol_Regime_1
2021-08-05,Medium_Vol,Regime_1,17.280000686645508,0.0,Medium_Vol_Regime_1
2021-08-06,Medium_Vol,Regime_1,16.149999618530273,0.0,Medium_Vol_Regime_1
2021-08-09,Medium_Vol,Regime_1,16.719999313354492,-0.09399082741974318,Medium_Vol_Regime_1
2021-08-10,Medium_Vol,Regime_1,16.790000915527344,0.0,Medium_Vol_Regime_1
2021-08-11,Medium_Vol,Regime_1,16.170000076293945,0.0,Medium_Vol_Regime_1
2021-08-12,Medium_Vol,Regime_1,15.59000015258789,0.0,Medium_Vol_Regime_1
2021-08-13,Medium_Vol,Regime_1,15.449999809265137,0.0,Medium_Vol_Regime_1
2021-08-16,Medium_Vol,Regime_1,16.1200008392334,0.0,Medium_Vol_Regime_1
2021-08-17,Medium_Vol,Regime_1,17.90999984741211,-0.706069881494753,Medium_Vol_Regime_1
2021-08-18,Medium_Vol,Regime_1,21.56999969482422,-1.7733277845877526,Medium_Vol_Regime_1
2021-08-19,Medium_Vol,Regime_1,21.670000076293945,-1.6498870885500838,Medium_Vol_Regime_1
2021-08-20,Medium_Vol,Regime_1,18.559999465942383,-0.8491629903320641,Medium_Vol_Regime_1
2021-08-23,Medium_Vol,Regime_1,17.149999618530273,-0.004022041221884987,Medium_Vol_Regime_1
2021-08-24,Medium_Vol,Regime_1,17.219999313354492,0.0,Medium_Vol_Regime_1
2021-08-25,Medium_Vol,Regime_1,16.790000915527344,0.0,Medium_Vol_Regime_1
2021-08-26,Medium_Vol,Regime_1,18.84000015258789,-0.5824918819612557,Medium_Vol_Regime_1
2021-08-27,Medium_Vol,Regime_1,16.389999389648438,0.0,Medium_Vol_Regime_1
2021-08-30,Medium_Vol,Regime_1,16.190000534057617,0.0,Medium_Vol_Regime_1
2021-08-31,Medium_Vol,Regime_1,16.479999542236328,-0.13491160395050494,Medium_Vol_Regime_1
2021-09-01,Medium_Vol,Regime_1,16.110000610351562,-0.10378479178674294,Medium_Vol_Regime_1
2021-09-02,Medium_Vol,Regime_1,16.40999984741211,0.0,Medium_Vol_Regime_1
2021-09-03,Medium_Vol,Regime_1,16.40999984741211,-0.03350311257153127,Medium_Vol_Regime_1
2021-09-07,Medium_Vol,Regime_1,18.13999938964844,-0.37294679085814186,Medium_Vol_Regime_1
2021-09-08,Medium_Vol,Regime_1,17.959999084472656,-0.5043117096015237,Medium_Vol_Regime_1
2021-09-09,Medium_Vol,Regime_1,18.799999237060547,-0.9625499129650938,Medium_Vol_Regime_1
2021-09-10,Medium_Vol,Regime_1,20.950000762939453,-1.7273744214444053,Medium_Vol_Regime_1
2021-09-13,Medium_Vol,Regime_1,19.3700008392334,-1.5036580060815763,Medium_Vol_Regime_1
2021-09-14,Medium_Vol,Regime_1,19.459999084472656,-2.069680877740654,Medium_Vol_Regime_1
2021-09-15,Medium_Vol,Regime_1,18.18000030517578,-1.239819649290319,Medium_Vol_Regime_1
2021-09-16,Medium_Vol,Regime_1,18.690000534057617,-1.3930105597764197,Medium_Vol_Regime_1
2021-09-17,Medium_Vol,Regime_1,20.809999465942383,-2.2914062632847454,Medium_Vol_Regime_1
2021-09-20,High_Vol,Regime_1,25.709999084472656,-3.950235447347805,High_Vol_Regime_1
2021-09-21,Medium_Vol,Regime_1,24.36000061035156,-4.028262291595686,Medium_Vol_Regime_1
2021-09-22,Medium_Vol,Regime_1,20.8700008392334,-3.1146486628781833,Medium_Vol_Regime_1
2021-09-23,Medium_Vol,Regime_1,18.6299991607666,-1.9389724607212888,Medium_Vol_Regime_1
2021-09-24,Medium_Vol,Regime_1,17.75,-1.795704412358845,Medium_Vol_Regime_1
2021-09-27,Medium_Vol,Regime_1,18.760000228881836,-2.0683571119692767,Medium_Vol_Regime_1
2021-09-28,Medium_Vol,Regime_1,23.25,-4.062647914681461,Medium_Vol_Regime_1
2021-09-29,Medium_Vol,Regime_1,22.559999465942383,-3.9121045357381257,Medium_Vol_Regime_1
2021-09-30,Medium_Vol,Regime_2,23.13999938964844,-5.056483901609122,Medium_Vol_Regime_2
2021-10-01,Medium_Vol,Regime_1,21.100000381469727,-3.965442610233638,Medium_Vol_Regime_1
2021-10-04,Medium_Vol,Regime_2,22.959999084472656,-5.21253759010486,Medium_Vol_Regime_2
2021-10-05,Medium_Vol,Regime_1,21.299999237060547,-4.214945552329963,Medium_Vol_Regime_1
2021-10-06,Medium_Vol,Regime_1,21.0,-3.8219593154043108,Medium_Vol_Regime_1
2021-10-07,Medium_Vol,Regime_1,19.540000915527344,-3.0238469408203517,Medium_Vol_Regime_1
2021-10-08,Medium_Vol,Regime_1,18.770000457763672,-3.209432444573501,Medium_Vol_Regime_1
2021-10-11,Medium_Vol,Regime_1,20.0,-3.873973624128435,Medium_Vol_Regime_1
2021-10-12,Medium_Vol,Regime_1,19.850000381469727,-4.106289135843555,Medium_Vol_Regime_1
2021-10-13,Medium_Vol,Regime_1,18.63999938964844,-3.8164490058519074,Medium_Vol_Regime_1
2021-10-14,Medium_Vol,Regime_1,16.860000610351562,-2.175259269750529,Medium_Vol_Regime_1
2021-10-15,Medium_Vol,Regime_1,16.299999237060547,-1.4454661237576771,Medium_Vol_Regime_1
2021-10-18,Medium_Vol,Regime_1,16.309999465942383,-1.1128672831182018,Medium_Vol_Regime_1
2021-10-19,Medium_Vol,Regime_1,15.699999809265137,-0.38176113367731634,Medium_Vol_Regime_1
2021-10-20,Medium_Vol,Regime_1,15.489999771118164,-0.016756937447437448,Medium_Vol_Regime_1
2021-10-21,Medium_Vol,Regime_1,15.010000228881836,0.0,Medium_Vol_Regime_1
2021-10-22,Medium_Vol,Regime_1,15.43000030517578,-0.10725536274130976,Medium_Vol_Regime_1
2021-10-25,Medium_Vol,Regime_1,15.239999771118164,0.0,Medium_Vol_Regime_1
2021-10-26,Medium_Vol,Regime_1,15.979999542236328,0.0,Medium_Vol_Regime_1
2021-10-27,Medium_Vol,Regime_1,16.979999542236328,-0.5051568068462853,Medium_Vol_Regime_1
2021-10-28,Medium_Vol,Regime_1,16.530000686645508,0.0,Medium_Vol_Regime_1
2021-10-29,Medium_Vol,Regime_1,16.260000228881836,0.0,Medium_Vol_Regime_1
2021-11-01,Medium_Vol,Regime_1,16.40999984741211,0.0,Medium_Vol_Regime_1
2021-11-02,Medium_Vol,Regime_1,16.030000686645508,0.0,Medium_Vol_Regime_1
2021-11-03,Medium_Vol,Regime_1,15.100000381469728,0.0,Medium_Vol_Regime_1
2021-11-04,Medium_Vol,Regime_1,15.4399995803833,0.0,Medium_Vol_Regime_1
2021-11-05,Medium_Vol,Regime_1,16.479999542236328,0.0,Medium_Vol_Regime_1
2021-11-08,Medium_Vol,Regime_1,17.219999313354492,0.0,Medium_Vol_Regime_1
2021-11-09,Medium_Vol,Regime_1,17.780000686645508,-0.3498775895770745,Medium_Vol_Regime_1
2021-11-10,Medium_Vol,Regime_1,18.729999542236328,-1.1695818978382344,Medium_Vol_Regime_1
2021-11-11,Medium_Vol,Regime_1,17.65999984741211,-1.1151322628678462,Medium_Vol_Regime_1
2021-11-12,Medium_Vol,Regime_1,16.290000915527344,-0.40092087698495593,Medium_Vol_Regime_1
2021-11-15,Medium_Vol,Regime_1,16.489999771118164,-0.4019905532012258,Medium_Vol_Regime_1
2021-11-16,Medium_Vol,Regime_1,16.3700008392334,-0.017021352606616524,Medium_Vol_Regime_1
2021-11-17,Medium_Vol,Regime_1,17.110000610351562,-0.27713960687010264,Medium_Vol_Regime_1
2021-11-18,Medium_Vol,Regime_1,17.59000015258789,0.0,Medium_Vol_Regime_1
2021-11-19,Medium_Vol,Regime_1,17.90999984741211,-0.1398665559303236,Medium_Vol_Regime_1
2021-11-22,Medium_Vol,Regime_1,19.170000076293945,-0.45913303908354797,Medium_Vol_Regime_1
2021-11-23,Medium_Vol,Regime_1,19.3799991607666,-0.29418059225951865,Medium_Vol_Regime_1
2021-11-24,Medium_Vol,Regime_1,18.579999923706055,-0.06547033502586341,Medium_Vol_Regime_1
2021-11-26,High_Vol,Regime_1,28.6200008392334,-2.3364647970326224,High_Vol_Regime_1
2021-11-29,Medium_Vol,Regime_1,22.959999084472656,-1.0472866448612117,Medium_Vol_Regime_1
2021-11-30,High_Vol,Regime_1,27.190000534057617,-2.923559751229332,High_Vol_Regime_1
2021-12-01,High_Vol,Regime_1,31.1200008392334,-4.070536086630083,High_Vol_Regime_1
2021-12-02,High_Vol,Regime_1,27.950000762939453,-2.708871437974747,High_Vol_Regime_1
2021-12-03,High_Vol,Regime_1,30.670000076293945,-3.5308417380235935,High_Vol_Regime_1
2021-12-06,High_Vol,Regime_1,27.18000030517578,-2.3991743347983596,High_Vol_Regime_1
2021-12-07,Medium_Vol,Regime_1,21.88999938964844,-0.3781461931408048,Medium_Vol_Regime_1
2021-12-08,Medium_Vol,Regime_1,19.899999618530273,-0.07078435080475343,Medium_Vol_Regime_1
2021-12-09,Medium_Vol,Regime_1,21.579999923706055,-0.7883840596963232,Medium_Vol_Regime_1
2021-12-10,Medium_Vol,Regime_1,18.690000534057617,0.0,Medium_Vol_Regime_1
2021-12-13,Medium_Vol,Regime_1,20.309999465942383,-0.9136167611567658,Medium_Vol_Regime_1
2021-12-14,Medium_Vol,Regime_1,21.88999938964844,-1.6538591826484317,Medium_Vol_Regime_1
2021-12-15,Medium_Vol,Regime_1,19.290000915527344,-0.04605077792551038,Medium_Vol_Regime_1
2021-12-16,Medium_Vol,Regime_1,20.56999969482422,-0.9199896748435799,Medium_Vol_Regime_1
2021-12-17,Medium_Vol,Regime_1,21.56999969482422,-1.9392931785886303,Medium_Vol_Regime_1
2021-12-20,Medium_Vol,Regime_1,22.8700008392334,-3.0560141808210095,Medium_Vol_Regime_1
2021-12-21,Medium_Vol,Regime_1,21.010000228881836,-1.3325503457590648,Medium_Vol_Regime_1
2021-12-22,Medium_Vol,Regime_1,18.6299991607666,-0.32809624902735424,Medium_Vol_Regime_1
2021-12-23,Medium_Vol,Regime_1,17.959999084472656,0.0,Medium_Vol_Regime_1
2021-12-27,Medium_Vol,Regime_1,17.68000030517578,0.0,Medium_Vol_Regime_1
2021-12-28,Medium_Vol,Regime_1,17.540000915527344,-0.10101548486260992,Medium_Vol_Regime_1
2021-12-29,Medium_Vol,Regime_1,16.950000762939453,0.0,Medium_Vol_Regime_1
2021-12-30,Medium_Vol,Regime_1,17.329999923706055,-0.29897555945093135,Medium_Vol_Regime_1
2021-12-31,Medium_Vol,Regime_1,17.219999313354492,-0.5608083872077785,Medium_Vol_Regime_1
2022-01-03,Medium_Vol,Regime_1,16.600000381469727,0.0,Medium_Vol_Regime_1
2022-01-04,Medium_Vol,Regime_1,16.90999984741211,-0.0629621957060511,Medium_Vol_Regime_1
2022-01-05,Medium_Vol,Regime_1,19.729999542236328,-2.00101696416346,Medium_Vol_Regime_1
2022-01-06,Medium_Vol,Regime_1,19.61000061035156,-2.095465347633263,Medium_Vol_Regime_1
2022-01-07,Medium_Vol,Regime_1,18.760000228881836,-2.4919999328131826,Medium_Vol_Regime_1
2022-01-10,Medium_Vol,Regime_1,19.399999618530273,-2.63251200837189,Medium_Vol_Regime_1
2022-01-11,Medium_Vol,Regime_1,18.40999984741211,-1.740627311137588,Medium_Vol_Regime_1
2022-01-12,Medium_Vol,Regime_1,17.6200008392334,-1.4637565271742647,Medium_Vol_Regime_1
2022-01-13,Medium_Vol,Regime_1,20.309999465942383,-2.8672688709712735,Medium_Vol_Regime_1
2022-01-14,Medium_Vol,Regime_1,19.190000534057617,-2.7876219478986553,Medium_Vol_Regime_1
2022-01-18,Medium_Vol,Regime_1,22.790000915527344,-4.5751578763060134,Medium_Vol_Regime_1
2022-01-19,Medium_Vol,Regime_2,23.850000381469727,-5.499780879343152,Medium_Vol_Regime_2
2022-01-20,High_Vol,Regime_2,25.59000015258789,-6.542815565557792,High_Vol_Regime_2
2022-01-21,High_Vol,Regime_2,28.850000381469727,-8.310541561411554,High_Vol_Regime_2
2022-01-24,High_Vol,Regime_2,29.899999618530273,-8.056402318759737,High_Vol_Regime_2
2022-01-25,High_Vol,Regime_2,31.15999984741211,-9.17553117035881,High_Vol_Regime_2
2022-01-26,High_Vol,Regime_2,31.959999084472656,-9.311462326262255,High_Vol_Regime_2
2022-01-27,High_Vol,Regime_2,30.489999771118164,-9.799737462404645,High_Vol_Regime_2
2022-01-28,High_Vol,Regime_2,27.65999984741211,-7.603573320927525,High_Vol_Regime_2
2022-01-31,Medium_Vol,Regime_2,24.829999923706055,-5.858578866385267,Medium_Vol_Regime_2
2022-02-01,Medium_Vol,Regime_2,21.959999084472656,-5.212485958208779,Medium_Vol_Regime_2
2022-02-02,Medium_Vol,Regime_1,22.09000015258789,-4.31934914293538,Medium_Vol_Regime_1
2022-02-03,Medium_Vol,Regime_2,24.350000381469727,-6.653103751213307,Medium_Vol_Regime_2
2022-02-04,Medium_Vol,Regime_2,23.219999313354492,-6.171720354196708,Medium_Vol_Regime_2
2022-02-07,Medium_Vol,Regime_2,22.86000061035156,-6.51904568245778,Medium_Vol_Regime_2
2022-02-08,Medium_Vol,Regime_2,21.440000534057617,-5.733692816761682,Medium_Vol_Regime_2
2022-02-09,Medium_Vol,Regime_1,19.959999084472656,-4.365209238595169,Medium_Vol_Regime_1
2022-02-10,Medium_Vol,Regime_2,23.90999984741211,-6.097702872389322,Medium_Vol_Regime_2
2022-02-11,High_Vol,Regime_2,27.36000061035156,-7.878978210601161,High_Vol_Regime_2
2022-02-14,High_Vol,Regime_2,28.329999923706055,-8.23277790530832,High_Vol_Regime_2
2022-02-15,High_Vol,Regime_2,25.700000762939453,-6.785909701929738,High_Vol_Regime_2
2022-02-16,Medium_Vol,Regime_2,24.290000915527344,-6.703768722600378,Medium_Vol_Regime_2
2022-02-17,High_Vol,Regime_2,28.11000061035156,-8.679142716515898,High_Vol_Regime_2
2022-02-18,High_Vol,Regime_2,27.75,-9.333562718643474,High_Vol_Regime_2
2022-02-22,High_Vol,Regime_2,28.809999465942383,-10.253187429345678,High_Vol_Regime_2
2022-02-23,High_Vol,Regime_2,31.020000457763672,-11.905616767387517,High_Vol_Regime_2
2022-02-24,High_Vol,Regime_2,30.31999969482422,-10.58800175703718,High_Vol_Regime_2
2022-02-25,High_Vol,Regime_2,27.59000015258789,-8.587615941803994,High_Vol_Regime_2
2022-02-28,High_Vol,Regime_2,30.149999618530273,-8.810900145622346,High_Vol_Regime_2
2022-03-01,High_Vol,Regime_2,33.31999969482422,-10.221915017832506,High_Vol_Regime_2
2022-03-02,High_Vol,Regime_2,30.739999771118164,-8.548209852947386,High_Vol_Regime_2
2022-03-03,High_Vol,Regime_2,30.479999542236328,-9.028758504604584,High_Vol_Regime_2
2022-03-04,High_Vol,Regime_2,31.979999542236328,-9.750528205485809,High_Vol_Regime_2
2022-03-07,High_Vol,Regime_2,36.45000076293945,-12.41452640162144,High_Vol_Regime_2
2022-03-08,High_Vol,Regime_2,35.130001068115234,-13.048098129406904,High_Vol_Regime_2
2022-03-09,High_Vol,Regime_2,32.45000076293945,-10.81358660050461,High_Vol_Regime_2
2022-03-10,High_Vol,Regime_2,30.229999542236328,-11.196358067075863,High_Vol_Regime_2
2022-03-11,High_Vol,Regime_2,30.75,-12.347390479118392,High_Vol_Regime_2
2022-03-14,High_Vol,Regime_2,31.770000457763672,-12.997860710521003,High_Vol_Regime_2
2022-03-15,High_Vol,Regime_2,29.829999923706055,-11.135268958517742,High_Vol_Regime_2
2022-03-16,High_Vol,Regime_2,26.670000076293945,-9.146142025815006,High_Vol_Regime_2
2022-03-17,High_Vol,Regime_2,25.670000076293945,-8.024295161887151,High_Vol_Regime_2
2022-03-18,Medium_Vol,Regime_2,23.8700008392334,-6.951647375056691,Medium_Vol_Regime_2
2022-03-21,Medium_Vol,Regime_2,23.530000686645508,-6.992091805701817,Medium_Vol_Regime_2
2022-03-22,Medium_Vol,Regime_2,22.940000534057617,-5.940719845714626,Medium_Vol_Regime_2
2022-03-23,Medium_Vol,Regime_2,23.56999969482422,-7.095081059373298,Medium_Vol_Regime_2
2022-03-24,Medium_Vol,Regime_2,21.670000076293945,-5.762460992196661,Medium_Vol_Regime_2
2022-03-25,Medium_Vol,Regime_2,20.809999465942383,-5.28503754572649,Medium_Vol_Regime_2
2022-03-28,Medium_Vol,Regime_1,19.6299991607666,-4.608303374967104,Medium_Vol_Regime_1
2022-03-29,Medium_Vol,Regime_1,18.899999618530273,-3.439130521089795,Medium_Vol_Regime_1
2022-03-30,Medium_Vol,Regime_1,19.329999923706055,-4.046855682198192,Medium_Vol_Regime_1
2022-03-31,Medium_Vol,Regime_2,20.559999465942383,-5.548766180189968,Medium_Vol_Regime_2
2022-04-01,Medium_Vol,Regime_2,19.6299991607666,-5.2266664494971415,Medium_Vol_Regime_2
2022-04-04,Medium_Vol,Regime_1,18.56999969482422,-4.459861218494088,Medium_Vol_Regime_1
2022-04-05,Medium_Vol,Regime_2,21.030000686645508,-5.659054365845472,Medium_Vol_Regime_2
2022-04-06,Medium_Vol,Regime_2,22.100000381469727,-6.575757467789778,Medium_Vol_Regime_2
2022-04-07,Medium_Vol,Regime_2,21.549999237060547,-6.178388137250456,Medium_Vol_Regime_2
2022-04-08,Medium_Vol,Regime_2,21.15999984741211,-6.427111714887634,Medium_Vol_Regime_2
2022-04-11,Medium_Vol,Regime_2,24.3700008392334,-8.00636849630294,Medium_Vol_Regime_2
2022-04-12,Medium_Vol,Regime_2,24.260000228881836,-8.320751922332036,Medium_Vol_Regime_2
2022-04-13,Medium_Vol,Regime_2,21.81999969482422,-7.296275050631884,Medium_Vol_Regime_2
2022-04-14,Medium_Vol,Regime_2,22.700000762939453,-8.422081865106168,Medium_Vol_Regime_2
2022-04-18,Medium_Vol,Regime_2,22.170000076293945,-8.440843276049781,Medium_Vol_Regime_2
2022-04-19,Medium_Vol,Regime_2,21.3700008392334,-6.970622562250883,Medium_Vol_Regime_2
2022-04-20,Medium_Vol,Regime_2,20.31999969482422,-7.028158913120819,Medium_Vol_Regime_2
2022-04-21,Medium_Vol,Regime_2,22.68000030517578,-8.39976769647437,Medium_Vol_Regime_2
2022-04-22,High_Vol,Regime_2,28.209999084472656,-10.940763109955821,High_Vol_Regime_2
2022-04-25,High_Vol,Regime_2,27.020000457763672,-10.43330919019011,High_Vol_Regime_2
2022-04-26,High_Vol,Regime_2,33.52000045776367,-12.954280894867388,High_Vol_Regime_2
2022-04-27,High_Vol,Regime_2,31.600000381469727,-12.771654897944739,High_Vol_Regime_2
2022-04-28,High_Vol,Regime_2,29.989999771118164,-10.61302375817631,High_Vol_Regime_2
2022-04-29,High_Vol,Regime_2,33.400001525878906,-13.856386132843612,High_Vol_Regime_2
2022-05-02,High_Vol,Regime_2,32.34000015258789,-13.367500207413862,High_Vol_Regime_2
2022-05-03,High_Vol,Regime_2,29.25,-12.94844785717303,High_Vol_Regime_2
2022-05-04,High_Vol,Regime_2,25.420000076293945,-10.348877751033125,High_Vol_Regime_2
2022-05-05,High_Vol,Regime_2,31.200000762939453,-13.544914135750973,High_Vol_Regime_2
2022-05-06,High_Vol,Regime_2,30.190000534057617,-14.03547973172099,High_Vol_Regime_2
2022-05-09,High_Vol,Regime_2,34.75,-16.789533718368112,High_Vol_Regime_2
2022-05-10,High_Vol,Regime_2,32.9900016784668,-16.585010925493382,High_Vol_Regime_2
2022-05-11,High_Vol,Regime_2,32.560001373291016,-17.958289199565726,High_Vol_Regime_2
2022-05-12,High_Vol,Regime_2,31.770000457763672,-18.064612344764086,High_Vol_Regime_2
2022-05-13,High_Vol,Regime_2,28.8700008392334,-16.108839597062307,High_Vol_Regime_2
2022-05-16,High_Vol,Regime_2,27.469999313354492,-16.439907750457962,High_Vol_Regime_2
2022-05-17,High_Vol,Regime_2,26.100000381469727,-14.75453142027342,High_Vol_Regime_2
2022-05-18,High_Vol,Regime_2,30.959999084472656,-18.198044354500066,High_Vol_Regime_2
2022-05-19,High_Vol,Regime_2,29.350000381469727,-18.675259114630393,High_Vol_Regime_2
2022-05-20,High_Vol,Regime_2,29.43000030517578,-18.66337417308038,High_Vol_Regime_2
2022-05-23,High_Vol,Regime_2,28.479999542236328,-17.1541698330153,High_Vol_Regime_2
2022-05-24,High_Vol,Regime_2,29.450000762939453,-17.826944053228257,High_Vol_Regime_2
2022-05-25,High_Vol,Regime_2,28.3700008392334,-17.050345833984416,High_Vol_Regime_2
2022-05-26,High_Vol,Regime_2,27.5,-15.401036611218878,High_Vol_Regime_2
2022-05-27,High_Vol,Regime_2,25.719999313354492,-13.307866813323965,High_Vol_Regime_2
2022-05-31,High_Vol,Regime_2,26.190000534057617,-13.851805213188362,High_Vol_Regime_2
2022-06-01,High_Vol,Regime_2,25.690000534057617,-14.496432227075173,High_Vol_Regime_2
2022-06-02,Medium_Vol,Regime_2,24.719999313354492,-12.920514427097462,Medium_Vol_Regime_2
2022-06-03,Medium_Vol,Regime_2,24.790000915527344,-14.344030120055729,Medium_Vol_Regime_2
2022-06-06,High_Vol,Regime_2,25.06999969482422,-14.075293013435841,High_Vol_Regime_2
2022-06-07,Medium_Vol,Regime_2,24.020000457763672,-13.256998245507766,Medium_Vol_Regime_2
2022-06-08,Medium_Vol,Regime_2,23.959999084472656,-14.193297503755087,Medium_Vol_Regime_2
2022-06-09,High_Vol,Regime_2,26.09000015258789,-16.235384957583232,High_Vol_Regime_2
2022-06-10,High_Vol,Regime_2,27.75,-18.67379831025143,High_Vol_Regime_2
2022-06-13,High_Vol,Regime_3,34.02000045776367,-21.82668752172756,High_Vol_Regime_3
2022-06-14,High_Vol,Regime_3,32.689998626708984,-22.12168856770421,High_Vol_Regime_3
2022-06-15,High_Vol,Regime_3,29.6200008392334,-20.985248929719024,High_Vol_Regime_3
2022-06-16,High_Vol,Regime_3,32.95000076293945,-23.554172683365305,High_Vol_Regime_3
2022-06-17,High_Vol,Regime_3,31.1299991607666,-23.385925684249422,High_Vol_Regime_3
2022-06-21,High_Vol,Regime_3,30.190000534057617,-21.51062442515821,High_Vol_Regime_3
2022-06-22,High_Vol,Regime_3,28.950000762939453,-21.612784023381014,High_Vol_Regime_3
2022-06-23,High_Vol,Regime_3,29.049999237060547,-20.865580038591702,High_Vol_Regime_3
2022-06-24,High_Vol,Regime_2,27.229999542236328,-18.44697152856636,High_Vol_Regime_2
2022-06-27,High_Vol,Regime_2,26.950000762939453,-18.68943451600802,High_Vol_Regime_2
2022-06-28,High_Vol,Regime_3,28.36000061035156,-20.327276169903254,High_Vol_Regime_3
2022-06-29,High_Vol,Regime_3,28.15999984741211,-20.383982865324523,High_Vol_Regime_3
2022-06-30,High_Vol,Regime_3,28.709999084472656,-21.081361713996895,High_Vol_Regime_3
2022-07-01,High_Vol,Regime_3,26.700000762939453,-20.248469082100772,High_Vol_Regime_3
