DATE,AGG,BNB-USD,BTC-USD,DBC,DOGE-USD,ETH-USD,GLD,IEF,SHIB-USD,SOL-USD,TLT,URTH,VNQ,XRP-USD,^IRX,^RUT,^SPX,^VIX,PUT,Mkt-RF,SMB,HML,RF,CDX.NA.IG
2018-07-03,86.05776977539062,14.171500205993652,6529.58984375,15.109587669372559,0.002638000063598156,464.19500732421875,118.6500015258789,86.44386291503906,,,99.4417953491211,76.98765563964844,61.73841857910156,0.4852229952812195,1.9329999685287476,1660.4200439453125,2713.219970703125,16.139999389648438,1875.93,-0.44,0.81,-0.02,0.01,67.351
2018-07-05,86.13877868652344,13.850500106811523,6639.14013671875,15.196974754333496,0.002598999999463558,474.4119873046875,119.05000305175781,86.4522476196289,,,99.72711944580078,77.79338836669922,62.47220993041992,0.4816249907016754,1.909999966621399,1679.47998046875,2736.610107421875,14.970000267028809,1889.37,0.87,0.44,-0.43,0.01,66.052
2018-07-06,86.22789764404297,13.529600143432617,6673.5,15.266888618469238,0.0025969999842345715,474.0119934082031,118.86000061035156,86.52819061279297,,,100.05315399169922,78.40433502197266,62.80507278442383,0.47915101051330566,1.9049999713897705,1694.050048828125,2759.820068359375,13.369999885559082,1901.5,0.88,0.05,-0.3,0.01,63.998
2018-07-09,86.14690399169922,13.66450023651123,6741.75,15.345538139343262,0.0026030000299215317,476.6820068359375,119.1500015258789,86.30892181396484,,,99.40918731689453,78.94444274902344,62.305789947509766,0.4742699861526489,1.9149999618530273,1704.5999755859375,2784.169921875,12.6899995803833,1911.29,0.93,-0.41,0.86,0.01,62.156
2018-07-10,86.08207702636719,12.761300086975098,6329.9501953125,15.310583114624023,0.0024109999649226665,434.42401123046875,118.93000030517578,86.24142456054688,,,99.40104675292969,79.2454833984375,62.43440246582031,0.4450420141220093,1.934999942779541,1695.6199951171875,2793.840087890625,12.640000343322754,1913.68,0.21,-0.78,-0.16,0.01,62.294
2018-07-11,86.11447143554688,12.704899787902832,6394.7099609375,14.777508735656738,0.0024250000715255737,446.51800537109375,117.63999938964844,86.41856384277344,,,99.78414154052734,78.2626724243164,62.23014450073242,0.45023301243782043,1.9199999570846558,1683.6600341796875,2774.02001953125,13.630000114440918,1909.31,-0.7,-0.02,-0.46,0.01,63.53
2018-07-12,86.21980285644531,12.070599555969238,6228.81005859375,14.856158256530762,0.0023060000967234373,430.0740051269531,118.12999725341797,86.3847885131836,,,99.77599334716797,78.9798583984375,62.41928482055664,0.4353640079498291,1.9279999732971191,1690.280029296875,2798.2900390625,12.579999923706055,1915.54,0.85,-0.34,-1.16,0.01,61.585
2018-07-13,86.30083465576172,12.180100440979004,6238.0498046875,14.882375717163086,0.0023320000618696213,434.0270080566406,117.61000061035156,86.52819061279297,,,100.02867126464844,79.14810180664062,62.23014450073242,0.438740998506546,1.9279999732971191,1687.0799560546875,2801.31005859375,12.180000305175781,1916.86,0.08,-0.13,-0.29,0.01,60.525
2018-07-16,86.20358276367188,13.237299919128418,6741.75,14.567773818969727,0.0028540000785142183,480.6579895019531,117.55000305175781,86.3847885131836,,,99.61298370361328,78.97100830078125,61.89729690551758,0.48340100049972534,1.937999963760376,1678.5400390625,2798.429931640625,12.829999923706055,1917.95,-0.16,-0.77,0.97,0.01,60.945
2018-07-17,86.17119598388672,13.712800025939941,7321.0400390625,14.585250854492188,0.0032279998995363712,501.00201416015625,116.27999877929688,86.33419036865234,,,99.42549133300781,79.21893310546875,61.48877716064453,0.5055869817733765,1.975000023841858,1687.260009765625,2809.550048828125,12.0600004196167,1919.15,0.48,0.26,-0.74,0.01,60.38
2018-07-18,86.14690399169922,12.864800453186035,7370.77978515625,14.71633529663086,0.0037120000924915075,480.51300048828125,116.30999755859375,86.26677703857422,,,99.0261001586914,79.44029998779297,61.216434478759766,0.48638901114463806,1.9600000381469727,1691.8699951171875,2815.6201171875,12.100000381469727,1919.68,0.26,-0.27,0.68,0.01,60.715
2018-07-19,86.27655792236328,12.918000221252441,7466.85986328125,14.698858261108398,0.003843999933451414,469.6189880371094,115.80999755859375,86.50286865234375,,,99.65373992919922,79.06842041015625,61.93511962890625,0.47643300890922546,1.9479999542236328,1701.31005859375,2804.489990234375,12.869999885559082,1919.9,-0.34,0.96,-0.36,0.01,61.833
2018-07-20,86.10635375976562,12.070899963378906,7354.1298828125,14.803725242614746,0.0034099998883903027,450.697998046875,116.55999755859375,86.19927215576172,,,98.43108367919922,79.29861450195312,61.33747100830078,0.44699400663375854,1.9329999685287476,1696.81005859375,2801.830078125,12.859999656677246,1918.25,-0.1,-0.18,0.11,0.01,61.638
2018-07-23,85.8065414428711,12.01990032196045,7711.10986328125,14.856158256530762,0.0034310000482946634,450.8529968261719,116.0,85.77764892578125,,,97.21662139892578,79.30746459960938,61.2088623046875,0.4452759921550751,1.9199999570846558,1698.4100341796875,2806.97998046875,12.619999885559082,1921.12,0.16,-0.29,0.54,0.01,61.539
2018-07-24,85.92810821533203,12.145099639892578,8424.26953125,14.934809684753418,0.0036200000904500484,479.37298583984375,116.04000091552734,85.83672332763672,,,97.55076599121094,79.66162872314453,60.89870834350586,0.4576230049133301,1.9600000381469727,1680.199951171875,2820.39990234375,12.40999984741211,1924.64,0.22,-1.36,0.39,0.01,60.928
2018-07-25,85.93622589111328,12.939399719238281,8181.39013671875,15.135804176330566,0.0035429999697953463,472.4930114746094,116.68000030517578,85.77764892578125,,,97.39591217041016,80.28144073486328,61.38285827636719,0.4598290026187897,1.9529999494552612,1685.199951171875,2846.070068359375,12.289999961853027,1929.72,0.83,-0.43,-1.06,0.01,59.219
2018-07-26,85.88758850097656,13.397299766540527,7951.580078125,15.135804176330566,0.003392999991774559,464.0369873046875,115.7699966430664,85.68494415283203,,,97.20848083496094,80.14861297607422,61.58712387084961,0.44991999864578247,1.9450000524520874,1695.3599853515625,2837.43994140625,12.140000343322754,1928.68,-0.21,0.64,0.58,0.01,57.673
2018-07-27,85.95243835449219,13.922699928283691,8165.009765625,15.074629783630371,0.0034179999493062496,469.6659851074219,115.83000183105469,85.81982421875,,,97.37144470214844,79.75019073486328,60.9289665222168,0.45363500714302063,1.9450000524520874,1663.3399658203125,2818.820068359375,13.029999732971191,1925.32,-0.82,-1.38,1.06,0.01,58.3
2018-07-30,85.86326599121094,13.216899871826172,8180.47998046875,15.162020683288574,0.0032730000093579292,457.08099365234375,115.6500015258789,85.71021270751953,,,97.03728485107422,79.51111602783203,60.96678161621094,0.44610700011253357,1.9450000524520874,1653.1300048828125,2802.60009765625,14.260000228881836,1921.3,-0.7,-0.22,1.59,0.01,58.993
2018-07-31,85.93622589111328,13.775400161743164,7780.43994140625,15.074629783630371,0.002945000072941184,433.86700439453125,115.98999786376953,85.82826232910156,,,97.5671157836914,79.76789855957031,61.98807144165039,0.4352250099182129,1.9850000143051147,1670.800048828125,2816.2900390625,12.829999923706055,1926.63,0.51,0.84,-1.1,0.01,57.984
2018-08-01,85.84766387939453,13.57390022277832,7624.91015625,14.856158256530762,0.003160000080242753,420.74700927734375,115.13999938964844,85.62548065185547,,,96.77223205566406,79.53768157958984,62.42683410644531,0.44585201144218445,1.9780000448226929,1669.260009765625,2813.360107421875,13.149999618530273,1926.17,-0.13,0.06,-0.22,0.01,58.563
2018-08-02,85.88016510009766,14.176899909973145,7567.14990234375,14.943547248840332,0.0029460000805556774,412.6210021972656,114.5199966430664,85.72686004638672,,,96.91112518310547,79.71476745605469,62.17718505859375,0.4302540123462677,1.965000033378601,1682.0999755859375,2827.219970703125,12.1899995803833,1930.81,0.67,0.33,-0.65,0.01,58.798
2018-08-03,86.06697845458984,14.134599685668945,7434.39013671875,14.995981216430664,0.0029180001001805067,418.2619934082031,114.91999816894531,85.94654083251953,,,97.39311218261719,79.9361343383789,62.850494384765625,0.44057101011276245,1.9600000381469727,1673.3699951171875,2840.35009765625,11.640000343322754,1934.37,0.31,-1.07,0.51,0.01,58.988
2018-08-06,86.12383270263672,13.69909954071045,6951.7998046875,15.022197723388672,0.002778999973088503,406.6579895019531,114.33000183105469,85.98882293701172,,,97.45028686523438,80.01582336425781,62.767276763916016,0.41408100724220276,1.968000054359436,1684.31005859375,2850.39990234375,11.270000457763672,1936.75,0.46,0.26,-0.33,0.01,58.58
2018-08-07,85.96951293945312,13.146100044250488,6753.1201171875,15.135804176330566,0.0026710000820457935,380.2149963378906,114.58999633789062,85.81135559082031,,,96.94375610351562,80.34343719482422,62.6537971496582,0.38100600242614746,2.007999897003174,1688.300048828125,2858.449951171875,10.930000305175781,1938.13,0.29,0.03,-0.15,0.01,58.115
2018-08-08,85.96951293945312,12.143699645996094,6305.7998046875,14.952286720275879,0.00241499999538064,356.6130065917969,114.91000366210938,85.88739776611328,,,97.04179382324219,80.3876953125,62.29066467285156,0.33194398880004883,2.007999897003174,1686.8800048828125,2857.699951171875,10.850000381469727,1938.63,-0.04,-0.13,0.26,0.01,58.059
2018-08-09,86.09131622314453,12.857999801635742,6568.22998046875,14.891114234924316,0.0025549998972564936,365.5880126953125,114.73999786376953,86.12397003173828,,,97.85872650146484,80.09550476074219,62.320919036865234,0.3467710018157959,2.005000114440918,1690.8900146484375,2853.580078125,11.270000457763672,1938.43,-0.05,0.37,-0.35,0.01,59.269
2018-08-10,86.27815246582031,12.130800247192383,6184.7099609375,14.891114234924316,0.002392000053077936,334.1759948730469,114.69000244140625,86.49575805664062,,,98.56946563720703,79.19236755371094,61.844329833984375,0.32042598724365234,2.0,1686.800048828125,2833.280029296875,13.15999984741211,1935.42,-0.6,0.4,-0.21,0.01,61.418
2018-08-13,86.3268814086914,10.22819995880127,6297.56982421875,14.812464714050293,0.002331000054255128,286.4949951171875,112.95999908447266,86.47042083740234,,,98.36524963378906,78.93558502197266,61.723297119140625,0.2774659991264343,1.9950000047683716,1675.3199462890625,2821.929931640625,14.779999732971191,1934.48,-0.46,-0.14,-0.29,0.01,62.107
2018-08-14,86.24568176269531,9.420109748840332,6199.7099609375,14.838679313659668,0.002259999979287386,278.9320068359375,113.06999969482422,86.38592529296875,,,98.14466094970703,79.21893310546875,62.02588653564453,0.27427199482917786,2.0329999923706055,1692.5799560546875,2839.9599609375,13.3100004196167,1939.13,0.69,0.3,0.22,0.01,61.221
2018-08-15,86.36746215820312,9.46300983428955,6308.52001953125,14.515341758728027,0.002303000073879957,282.364013671875,111.19000244140625,86.59712219238281,,,98.71650695800781,78.50173950195312,62.502506256103516,0.2820050120353699,2.0199999809265137,1670.6700439453125,2818.3701171875,14.640000343322754,1937.31,-0.91,-0.53,-0.14,0.01,62.506
2018-08-16,86.4162368774414,9.802330017089844,6334.72998046875,14.628947257995605,0.00229199999012053,288.0459899902344,111.0999984741211,86.5718002319336,,,98.70833587646484,79.05069732666016,63.00934600830078,0.29243600368499756,2.015000104904175,1685.75,2840.68994140625,13.449999809265137,1940.61,0.86,-0.07,0.26,0.01,61.41
2018-08-17,86.46492004394531,10.867799758911133,6580.6298828125,14.690118789672852,0.002455000067129731,315.72900390625,112.12999725341797,86.60560607910156,,,98.83084869384766,79.33402252197266,63.59186935424805,0.36667600274086,1.9950000047683716,1692.949951171875,2850.1298828125,12.640000343322754,1943.18,0.3,0.09,0.01,0.01,60.994
2018-08-20,86.63552856445312,9.700929641723633,6308.52978515625,14.71633529663086,0.0023690001107752323,274.31500244140625,112.69000244140625,86.87599182128906,,,99.49259185791016,79.67049407958984,63.63724899291992,0.31928300857543945,1.9930000305175781,1698.68994140625,2857.050048828125,12.489999771118164,1945.87,0.25,0.12,0.14,0.01,61.47
2018-08-21,86.56239318847656,9.714630126953125,6488.759765625,14.742552757263184,0.0024240000639110804,281.9440002441406,113.0199966430664,86.75768280029297,,,99.15765380859375,80.04236602783203,63.251441955566406,0.3351770043373108,2.0350000858306885,1718.050048828125,2862.9599609375,12.859999656677246,1947.12,0.33,0.9,0.14,0.01,60.274
2018-08-22,86.63552856445312,9.539730072021484,6376.7099609375,14.952286720275879,0.002314999932423234,271.34100341796875,113.2699966430664,86.91824340820312,,,99.54971313476562,80.14861297607422,62.895877838134766,0.31980299949645996,2.0350000858306885,1722.5400390625,2861.820068359375,12.25,1948.06,0.05,0.37,-0.35,0.01,59.848
2018-08-23,86.58678436279297,9.71504020690918,6534.8798828125,14.926069259643555,0.0023849999997764826,277.10400390625,112.19999694824219,86.90978240966797,,,99.7049560546875,79.92726135253906,62.73701095581055,0.32770898938179016,2.0329999923706055,1717.050048828125,2856.97998046875,12.40999984741211,1947.31,-0.19,-0.05,-0.33,0.01,60.713
2018-08-24,86.68425750732422,10.234700202941895,6719.9599609375,15.039673805236816,0.002426000079140067,282.9670104980469,114.16000366210938,86.93513488769531,,,99.90101623535156,80.31686401367188,63.10768127441406,0.3276059925556183,2.0480000972747803,1725.6700439453125,2874.68994140625,11.989999771118164,1951.23,0.62,-0.02,-0.58,0.01,59.722
2018-08-27,86.57054901123047,11.212800025939941,6884.64013671875,15.092109680175781,0.002461999887600541,285.6029968261719,114.58999633789062,86.74079895019531,,,99.32918548583984,81.07832336425781,62.88075256347656,0.33690300583839417,2.059999942779541,1728.4100341796875,2896.739990234375,12.15999984741211,1955.65,0.74,-0.68,-0.15,0.01,58.453
2018-08-28,86.40809631347656,11.486100196838379,7096.27978515625,15.030937194824219,0.002607000060379505,296.4989929199219,113.68000030517578,86.54644775390625,,,98.73279571533203,81.01634216308594,63.72803497314453,0.35183700919151306,2.078000068664551,1728.4200439453125,2897.52001953125,12.5,1955.79,-0.01,-0.11,-0.23,0.01,58.324
2018-08-29,86.391845703125,11.173500061035156,7047.16015625,15.196974754333496,0.002606000052765012,289.31201171875,114.19999694824219,86.5210952758789,,,98.8635482788086,81.45905303955078,63.74317169189453,0.34480300545692444,2.0799999237060547,1734.75,2914.0400390625,12.25,1957.67,0.56,-0.04,-0.57,0.01,58.526
2018-08-30,86.43244934082031,10.76259994506836,6978.22998046875,15.170760154724121,0.0032059999648481607,284.1050109863281,113.63999938964844,86.68162536621094,,,99.07593536376953,81.06947326660156,63.33465576171875,0.33544400334358215,2.058000087738037,1732.3499755859375,2901.1298828125,13.529999732971191,1955.53,-0.41,0.29,-0.42,0.01,60.37
2018-08-31,86.42432403564453,11.013799667358398,7037.580078125,15.188236236572266,0.004794000182300806,283.0039978027344,113.51000213623047,86.69854736328125,,,98.84721374511719,80.67988586425781,63.58430862426758,0.3353320062160492,2.055000066757202,1740.75,2901.52001953125,12.859999656677246,1956.4,0.08,0.5,-0.38,0.01,59.94
2018-09-04,86.32825469970703,11.359199523925781,7361.66015625,15.100848197937012,0.005268999841064215,285.7229919433594,112.93000030517578,86.50041961669922,,,98.27569580078125,80.36112976074219,62.82778549194336,0.3316519856452942,2.068000078201294,1733.3800048828125,2896.719970703125,13.15999984741211,1957.32,-0.11,-0.37,0.01,0.01,60.51
2018-09-05,86.2875747680664,10.086600303649902,6792.830078125,15.039673805236816,0.0049310000613331795,232.33099365234375,113.31999969482422,86.49195098876953,,,98.0136947631836,79.96268463134766,63.19090270996094,0.28360098600387573,2.0899999141693115,1727.6500244140625,2888.60009765625,13.90999984741211,1956.71,-0.41,-0.18,0.67,0.01,60.218
2018-09-06,86.43409729003906,10.284199714660645,6529.169921875,14.952286720275879,0.005009999964386225,230.21499633789062,113.54000091552734,86.66973114013672,,,98.37396240234375,79.80329895019531,63.372474670410156,0.30270999670028687,2.0799999237060547,1714.469970703125,2878.050048828125,14.649999618530273,1955.19,-0.44,-0.34,-0.25,0.01,59.886
2018-09-07,86.12477111816406,10.037300109863281,6467.06982421875,14.987242698669434,0.005307000130414963,217.2030029296875,113.2300033569336,86.2802963256836,,,97.53884887695312,79.40487670898438,62.6840705871582,0.29143500328063965,2.0880000591278076,1713.1800537109375,2871.679931640625,14.880000114440918,1955.02,-0.18,0.11,-0.22,0.01,59.846
2018-09-10,86.2061996459961,9.524869918823242,6329.7001953125,15.039673805236816,0.006891999859362841,197.07899475097656,113.1500015258789,86.33109283447266,,,97.89908599853516,79.61737823486328,62.963966369628906,0.2703210115432739,2.0829999446868896,1717.469970703125,2877.1298828125,14.15999984741211,1958.22,0.23,0.12,-0.36,0.01,57.866
2018-09-11,86.05967712402344,9.3739595413208,6321.2001953125,15.188236236572266,0.006328999996185303,185.0659942626953,113.22000122070312,86.01785278320312,,,97.15399169921875,79.90956115722656,62.95639419555664,0.26370999217033386,2.1080000400543213,1718.4000244140625,2887.889892578125,13.220000267028809,1960.76,0.37,-0.3,-0.24,0.01,58.074
2018-09-12,86.11666870117188,9.21442985534668,6351.7998046875,15.293105125427246,0.006455000024288893,183.33099365234375,114.16999816894531,86.11940002441406,,,97.38325500488281,80.09550476074219,62.98664093017578,0.27008700370788574,2.1050000190734863,1715.699951171875,2888.919921875,13.140000343322754,1961.29,0.03,-0.06,-0.23,0.01,57.106
2018-09-13,86.17366790771484,9.604060173034668,6517.31005859375,15.127063751220703,0.006554000079631805,211.35400390625,113.76000213623047,86.11096954345703,,,97.53062438964844,80.61790466308594,63.29681396484375,0.280582994222641,2.0929999351501465,1714.3199462890625,2904.179931640625,12.369999885559082,1962.94,0.45,-0.44,-0.39,0.01,55.54
2018-09-14,86.01087188720703,9.930049896240234,6512.7099609375,15.030937194824219,0.006180000025779009,211.74899291992188,113.0199966430664,85.95011138916016,,,97.06396484375,80.6710205078125,62.895877838134766,0.2771590054035187,2.1029999256134033,1721.719970703125,2904.97998046875,12.069999694824219,1963.31,0.12,0.27,0.25,0.01,55.828
2018-09-17,86.01087188720703,9.40526008605957,6281.2001953125,15.013459205627441,0.00624299980700016,197.875,113.61000061035156,85.96705627441406,,,97.06396484375,80.3876953125,63.10013198852539,0.2722510099411011,2.1080000400543213,1703.550048828125,2888.800048828125,13.680000305175781,1962.79,-0.72,-0.46,0.85,0.01,56.83
2018-09-18,85.82363891601562,9.544059753417969,6371.2998046875,15.153280258178711,0.005981000140309334,209.97500610351562,113.44000244140625,85.61145782470703,,,96.04864501953125,80.83926391601562,62.79751968383789,0.3218599855899811,2.125,1710.969970703125,2904.31005859375,12.789999961853027,1964.11,0.57,0.05,-0.48,0.01,55.996
2018-09-19,85.66083526611328,9.61909008026123,6398.5400390625,15.249410629272461,0.005609000101685524,209.968994140625,113.87999725341797,85.4675521850586,,,95.47554779052734,81.14916229248047,62.063716888427734,0.3260529935359955,2.119999885559082,1702.9300537109375,2907.949951171875,11.75,1964.38,0.05,-0.67,1.28,0.01,56.215
2018-09-20,85.77478790283203,10.07450008392334,6519.669921875,15.249410629272461,0.005694999825209379,224.59100341796875,114.2699966430664,85.47599792480469,,,95.91769409179688,81.9106216430664,62.6462287902832,0.4499180018901825,2.118000030517578,1720.1800537109375,2930.75,11.800000190734863,1964.75,0.77,0.31,-0.23,0.01,60.939
2018-09-21,85.83995819091797,10.410799980163574,6734.9501953125,15.284364700317383,0.005683999974280596,246.58399963378906,113.48999786376953,85.5098876953125,,,95.87673950195312,81.90174865722656,62.62352752685547,0.5614619851112366,2.122999906539917,1712.3199462890625,2929.669921875,11.680000305175781,1962.32,-0.13,-0.42,0.31,0.01,61.535
2018-09-24,85.75850677490234,10.035900115966797,6595.41015625,15.511577606201172,0.005677000153809786,228.72999572753906,113.47000122070312,85.41675567626953,,,95.6310806274414,81.57415008544922,61.498966217041016,0.4947119951248169,2.122999906539917,1705.3199462890625,2919.3701171875,12.199999809265137,1959.84,-0.31,0.05,-0.89,0.01,62.799
2018-09-25,85.71778869628906,9.783160209655762,6446.47021484375,15.546533584594727,0.0056859999895095825,218.5050048828125,113.6500015258789,85.33206939697266,,,95.53289031982422,81.49446868896484,61.5066032409668,0.5269410014152527,2.1679999828338623,1708.81005859375,2915.56005859375,12.420000076293945,1958.73,-0.05,0.27,-0.38,0.01,62.256
2018-09-26,85.92127990722656,9.7366304397583,6495.0,15.476619720458984,0.005694999825209379,215.8470001220703,113.05000305175781,85.61145782470703,,,96.2042236328125,81.5298843383789,60.77021026611328,0.5163080096244812,2.1600000858306885,1691.6099853515625,2905.969970703125,12.890000343322754,1955.83,-0.4,-0.38,-0.62,0.01,61.152
2018-09-27,85.97828674316406,10.031200408935547,6676.75,15.546533584594727,0.005878999829292297,228.49400329589844,112.05000305175781,85.61145782470703,,,96.26976013183594,81.49446868896484,61.06167984008789,0.5413810014724731,2.140000104904175,1690.530029296875,2914.0,12.40999984741211,1959.9,0.27,-0.27,-0.54,0.01,59.42
2018-09-28,85.88873291015625,9.969340324401855,6644.1298828125,15.703832626342773,0.005830999929457903,222.40199279785156,112.76000213623047,85.65379333496094,,,96.01588439941406,81.281982421875,61.89017105102539,0.5391119718551636,2.1500000953674316,1696.5699462890625,2913.97998046875,12.119999885559082,1960.52,-0.03,0.4,-0.19,0.01,59.18
2018-10-01,85.86592102050781,9.943659782409668,6589.6201171875,16.000953674316406,0.005942000076174736,230.76800537109375,112.56999969482422,85.4366455078125,,,95.31101989746094,81.57415008544922,61.31483840942383,0.5764610171318054,2.1549999713897705,1672.989990234375,2924.590087890625,12.0,1965.66,0.16,-1.63,0.36,0.01,58.074
2018-10-02,85.96380615234375,10.356800079345703,6556.10009765625,16.053390502929688,0.005824000108987093,227.18099975585938,113.87000274658203,85.65719604492188,,,95.89363861083984,81.21998596191406,61.1767692565918,0.5208370089530945,2.174999952316284,1656.0400390625,2923.429931640625,12.050000190734863,1965.73,-0.21,-0.98,0.57,0.01,59.213
2018-10-03,85.55587005615234,10.271200180053711,6502.58984375,16.20195198059082,0.005704000126570463,220.48899841308594,113.41999816894531,85.02095794677734,,,94.22787475585938,81.36164855957031,60.52473068237305,0.5281620025634766,2.1700000762939453,1671.2900390625,2925.510009765625,11.609999656677246,1966.89,0.2,0.85,0.5,0.01,59.267
2018-10-04,85.3110580444336,10.255599975585938,6576.68994140625,16.027172088623047,0.005644999910145998,222.21800231933594,113.4800033569336,84.80035400390625,,,93.56320190429688,80.45852661132812,60.018428802490234,0.526606023311615,2.1700000762939453,1646.9100341796875,2901.610107421875,14.220000267028809,1955.4,-0.93,-1.06,1.58,0.01,60.52
2018-10-05,85.1234130859375,10.636199951171875,6622.47998046875,15.992216110229492,0.005669000092893839,227.6009979248047,113.80000305175781,84.59673309326172,,,92.75898742675781,80.13977813720703,59.98775100708008,0.519025981426239,2.1649999618530273,1632.1099853515625,2885.570068359375,14.819999694824219,1948.4,-0.64,-0.42,0.37,0.01,61.398
2018-10-08,85.09077453613281,10.506600379943848,6652.22998046875,15.94852352142334,0.005578000098466873,229.2550048828125,112.54000091552734,84.63070678710938,,,92.44721984863281,79.7944564819336,60.85457229614258,0.48975101113319397,2.1649999618530273,1629.52001953125,2884.429931640625,15.6899995803833,1949.44,-0.18,-0.41,1.24,0.01,
2018-10-09,85.21319580078125,10.384900093078613,6642.64013671875,16.0621280670166,0.005634999834001064,227.98199462890625,112.5999984741211,84.7918930053711,,,93.38268280029297,79.65277862548828,60.9389533996582,0.4798569977283478,2.184999942779541,1621.8699951171875,2880.340087890625,15.949999809265137,1947.63,-0.18,-0.29,0.28,0.01,61.669
2018-10-10,85.18871307373047,10.32800006866455,6585.52978515625,15.747526168823242,0.0055519999004900455,225.7689971923828,112.87999725341797,84.83430480957031,,,93.12830352783203,77.59859466552734,60.033775329589844,0.46238699555397034,2.2200000286102295,1575.4100341796875,2785.679931640625,22.959999084472656,1886.89,-3.33,0.29,1.09,0.01,65.742
2018-10-11,85.44163513183594,9.30132007598877,6256.240234375,15.511577606201172,0.004999999888241291,189.49899291992188,115.77999877929688,85.18212127685547,,,94.26070404052734,76.0402603149414,58.31544876098633,0.3831300139427185,2.2149999141693115,1545.3800048828125,2728.3701171875,24.979999542236328,1846.33,-1.96,0.46,-0.92,0.01,65.729
2018-10-12,85.46609497070312,9.528940200805664,6274.580078125,15.633922576904297,0.005247000139206648,196.7270050048828,115.2300033569336,85.08032989501953,,,93.93246459960938,76.8902816772461,58.16203308105469,0.41911500692367554,2.2179999351501465,1546.6800537109375,2767.1298828125,21.309999465942383,1871.34,1.39,-0.87,-1.75,0.01,64.198
2018-10-15,85.40898132324219,10.316100120544434,6596.5400390625,15.668878555297852,0.005218000151216984,209.70399475097656,116.0,85.1312255859375,,,93.89147186279297,76.4386978149414,58.553260803222656,0.4473159909248352,2.2300000190734863,1553.0899658203125,2750.7900390625,21.299999237060547,1861.59,-0.48,0.91,0.52,0.01,66.018
2018-10-16,85.45794677734375,10.010899543762207,6596.10986328125,15.738788604736328,0.005016999784857035,210.1199951171875,115.80000305175781,85.12271118164062,,,94.10481262207031,77.97933959960938,59.75760269165039,0.47025299072265625,2.259999990463257,1596.8399658203125,2809.919921875,17.6200008392334,1901.7,2.25,0.69,-1.45,0.01,63.426
2018-10-17,85.28662109375,9.904470443725586,6544.43017578125,15.598966598510742,0.004598999861627817,207.08299255371094,115.79000091552734,84.876708984375,,,93.5467758178711,77.78453063964844,59.527488708496094,0.4681969881057739,2.259999990463257,1589.5999755859375,2809.2099609375,17.399999618530273,1901.07,-0.09,-0.67,0.23,0.01,64.082
2018-10-18,85.22949981689453,9.716580390930176,6476.7099609375,15.424188613891602,0.004385999869555235,203.3520050048828,115.91999816894531,85.0294189453125,,,93.5139389038086,76.67776489257812,59.41241455078125,0.45772498846054077,2.255000114440918,1560.75,2768.780029296875,20.059999465942383,1874.38,-1.54,-0.54,0.42,0.01,67.416
2018-10-19,85.15605926513672,9.76675033569336,6465.41015625,15.511577606201172,0.004470000043511391,203.7270050048828,116.01000213623047,84.9276351928711,,,93.30877685546875,76.78401184082031,59.92638397216797,0.45417800545692444,2.259999990463257,1542.0400390625,2767.780029296875,19.889999389648438,1872.03,-0.24,-1.33,0.7,0.01,67.518
2018-10-22,85.13973999023438,9.726849555969238,6487.16015625,15.529057502746582,0.004366000182926655,204.04400634765625,115.70999908447266,84.94458770751953,,,93.18570709228516,76.59806823730469,59.090240478515625,0.4531089961528778,2.257999897003174,1539.5,2755.8798828125,19.639999389648438,1869.98,-0.38,0.48,-1.26,0.01,67.969
2018-10-23,85.24581146240234,9.803079605102539,6475.740234375,15.188236236572266,0.004172000102698803,204.33599853515625,116.38999938964844,85.1651382446289,,,93.48113250732422,75.96057891845703,59.351051330566406,0.46205800771713257,2.2899999618530273,1526.5899658203125,2740.68994140625,20.709999084472656,1861.95,-0.62,-0.09,-0.42,0.01,67.424
2018-10-24,85.46609497070312,9.745320320129395,6495.83984375,15.083370208740234,0.003911000210791826,203.8520050048828,116.66000366210938,85.62323760986328,,,94.18685150146484,73.73815155029297,59.911033630371094,0.45723700523376465,2.2850000858306885,1468.699951171875,2656.10009765625,25.229999542236328,1815.25,-3.33,-0.93,0.76,0.01,69.702
2018-10-25,85.39270782470703,9.692279815673828,6476.2900390625,15.14454174041748,0.0037169998977333307,202.718994140625,116.4000015258789,85.41964721679688,,,93.7929458618164,74.92462158203125,60.67814636230469,0.45805200934410095,2.2799999713897705,1500.4000244140625,2705.570068359375,24.219999313354492,1843.83,1.93,0.42,-0.6,0.01,69.151
2018-10-26,85.5885238647461,9.702679634094238,6474.75,15.258147239685059,0.003984000068157911,203.32899475097656,116.7699966430664,85.80143737792969,,,94.35911560058594,73.88867950439453,59.22065734863281,0.45928800106048584,2.2730000019073486,1483.8199462890625,2658.68994140625,24.15999984741211,1816.02,-1.65,0.57,0.35,0.01,69.981
2018-10-29,85.49876403808594,9.402620315551758,6332.6298828125,15.100848197937012,0.0038469999562948942,197.2469940185547,116.30999755859375,85.79290771484375,,,94.14579010009766,73.54335021972656,59.97240447998047,0.4415139853954315,2.259999990463257,1477.31005859375,2641.25,24.700000762939453,1808.23,-0.76,-0.32,1.61,0.01,70.719
