,BTC-USD,ETH-USD,BNB-USD,SOL-USD,XRP-USD,SHIB-USD,DOGE-USD
2024-08-07,0.7885537311848833,7.889555699633759e-13,0.18089708933682452,1.5575465547406016e-13,1.3547436949281806e-13,0.030549179477131195,8.09260919061316e-14
2024-08-08,0.7885537311969449,2.9010075717397473e-11,0.18089708931768197,6.641342806433534e-12,5.9441829037455565e-12,0.030549179440774347,3.0029377953529333e-12
2024-08-09,0.7885537311880859,9.021244662929291e-13,0.18089708934318477,1.8653095545745703e-13,1.642227738223375e-13,0.030549179467385962,9.057476109653728e-14
2024-08-12,0.7885537311860356,6.994112095659889e-13,0.18089708934126036,1.4946528664617227e-13,1.30634861038204e-13,0.030549179471653316,7.113762357262295e-14
2024-08-13,0.7885537311898675,1.4619119011320957e-12,0.18089708934497908,2.830730373760327e-13,2.514738409221814e-13,0.03054917946301264,1.4429978078998852e-13
2024-08-14,0.7885537311916828,2.215993107895296e-12,0.18089708934457324,4.2207722942092693e-13,3.731330555436866e-13,0.030549179460514764,2.1796215865061018e-13
2024-08-15,0.788553731181278,6.418896423127544e-13,0.180897089337398,1.533714835630748e-13,1.1020897823186499e-13,0.030549179480355425,6.311058042890071e-14
2024-08-16,0.7914958073528078,6.184341526143887e-13,0.18834801450660232,1.4597504972468817e-13,1.0904119573691979e-13,0.0201561781396559,6.06666082113699e-14
2024-08-19,0.7885537311639034,2.7036653350377546e-11,0.18089708934116436,6.031272483482679e-12,4.859477062260721e-12,0.030549179454236706,2.768126440309147e-12
2024-08-20,0.7885537311758531,3.129515992556488e-13,0.18089708932579104,7.668264709976887e-14,2.9043076228653443e-13,0.030549179497623823,5.190135443693377e-14
2024-08-21,0.7885537311759352,5.66556949511012e-13,0.18089708932740892,1.8360346822460216e-13,4.5416995918120376e-13,0.030549179495353768,9.784792497313784e-14
2024-08-22,0.7885537309011343,8.196546683939817e-12,0.18089708867882787,1.8763142360271065e-12,6.217072809225105e-12,0.030549180402157386,1.5905991859805834e-12
2024-08-23,0.7885537308712036,5.851195948340083e-12,0.1808970885647439,1.5663000290586575e-12,6.159727735794494e-12,0.030549180549558304,9.168744499441644e-13
2024-08-26,0.7646624900416082,4.887859245812552e-13,0.12039156892669299,1.369254135173985e-13,4.528311499021032e-13,0.11494594103053761,8.263732453429577e-14
2024-08-27,0.7646624900348354,2.0439393052754533e-12,0.12039156891444051,9.020460782801435e-13,1.908851570635392e-12,0.11494594104549666,3.726666581424782e-13
2024-08-28,0.7885537312713775,1.9911902187446197e-12,0.18089708896628853,6.148441473948616e-13,2.801363809529283e-12,0.03054917975629207,6.345758302122674e-13
2024-08-29,0.7885537312918449,1.931801454956369e-12,0.180897088894359,5.82262664572029e-13,2.8445673322823595e-12,0.030549179807886184,5.512127084384425e-13
2024-08-30,0.8037280293409521,5.532234971051597e-12,0.12654221107332514,2.739410753758645e-13,4.233340928042113e-12,0.06972975957341333,2.2699082073162107e-12
2024-09-03,0.8037280286493812,2.760428624649946e-12,0.12654221356556272,3.0581677266687666e-13,2.810222975500557e-12,0.06972975777806599,1.1136550779946145e-12
2024-09-04,0.7885537311854172,4.5317393546389823e-13,0.18089708931190784,1.8996904695816944e-13,6.672389953920099e-13,0.030549179501220807,1.4377724094927017e-13
2024-09-05,0.8037280300641251,3.4984828554602312e-12,0.1265422085166001,2.4756789138007867e-12,2.8168405053295386e-12,0.0697297614088927,1.5912111288920353e-12
2024-09-06,0.7885537311843482,1.5540641360082393e-13,0.18089708932267265,6.30375978216824e-14,2.161808307597116e-13,0.030549179492495835,4.8581776020853906e-14
2024-09-09,0.8037280208652551,2.8865872202912325e-12,0.12654224145195628,1.6181415958464868e-12,2.85705901962158e-12,0.06972973767418489,1.2418047878730275e-12
2024-09-10,0.8037280300836454,1.3089843617355327e-12,0.12654220845104558,2.928961802239913e-13,1.5212430650504836e-12,0.0697297614616499,5.360986899311028e-13
2024-09-11,0.8037280291006949,4.58824878346888e-12,0.12654221195086568,2.7988504596907515e-12,3.847504923344506e-12,0.0697297589351411,2.063803418382857e-12
2024-09-12,0.7885537312262123,2.6109048467574565e-12,0.18089708910493768,8.014547478103387e-13,3.893095018154732e-12,0.030549179660792004,7.524164739457804e-13
2024-09-13,0.8037280300565597,6.078768658150385e-12,0.12654220856184706,1.9381183286787784e-12,7.792405125894521e-12,0.06972976136390988,1.8740861000081073e-12
2024-09-16,0.8037280301001488,4.468207019898518e-12,0.12654220841196182,1.4730609235024902e-12,5.08671491229813e-12,0.06972976147544836,1.4129313135997953e-12
2024-09-17,0.8037280270693862,5.246433734417022e-12,0.12654221925400735,1.5142663563858304e-12,6.747006532398309e-12,0.06972975366151031,1.5885067443109212e-12
2024-09-18,0.8037279130822619,3.3319906802549357e-12,0.12654262758530407,1.0540874300824024e-12,3.044691613033597e-12,0.06972945932390451,1.0988843604397075e-12
2024-09-19,0.8037280305539249,1.4599198843400334e-12,0.12654220679626102,4.614815984131327e-13,1.3504542474383824e-12,0.06972976264606316,4.789704805220441e-13
2024-09-20,0.8037280304144321,2.511116238994106e-12,0.12654220729077456,8.110663058366301e-13,2.5685440578913683e-12,0.06972976228809742,8.053477043472385e-13
2024-09-23,0.8037280297856518,5.6493178072312266e-12,0.1265422095413615,1.7082248675908933e-12,6.648007863549987e-12,0.06972976065725374,1.7274134091915245e-12
2024-09-24,0.7885537311780282,5.137041322351957e-12,0.1808970891966235,1.5752585766482683e-12,7.895603507761641e-12,0.03054917960932846,1.4119456842150978e-12
2024-09-25,0.8037280244116429,6.579063796627989e-12,0.126542228758924,1.8858584973614002e-12,7.984656239250561e-12,0.06972974681100821,1.9753510614864718e-12
2024-09-26,0.8037280296664472,8.337729603495134e-12,0.12654220994289317,2.3936252717952413e-12,9.984867903145391e-12,0.0697297603674355,2.5079848203098645e-12
2024-09-27,0.8037280306477874,2.6503130469291513e-12,0.12654220643497682,9.16716383728078e-13,3.630393263083632e-12,0.06972976290920356,8.347466781706622e-13
2024-09-30,0.8037280306112892,4.868163536444654e-12,0.12654220652936812,1.4964593467617306e-12,6.463386758608264e-12,0.06972976284495201,1.5624309204440364e-12
2024-10-01,0.8037280306626332,1.475971891624791e-12,0.12654220638654204,5.751448195702443e-13,1.787024698043152e-12,0.06972976294640183,5.849551218148286e-13
2024-10-02,0.8037280306584231,1.2252679050189378e-12,0.1265422064073018,5.154793834983375e-13,1.4132513951916188e-12,0.06972976293061996,5.011219625520086e-13
2024-10-03,0.8037280306063266,3.6050620637703167e-12,0.12654220652630765,7.455103151281366e-13,3.534207969736507e-12,0.06972976285826064,1.2203278597399116e-12
2024-10-04,0.8037280306768623,5.753429691018569e-13,0.12654220634718846,5.006239768102059e-13,1.3786513645957689e-12,0.06972976297326597,2.287436602658157e-13
2024-10-07,0.803728030613954,3.2697740383390144e-12,0.12654220648364073,4.5025293772733805e-13,2.873907421297472e-12,0.06972976289458328,1.2277233279125933e-12
2024-10-08,0.8037280306299734,2.3002448189197155e-12,0.12654220645291323,2.1126063095815583e-13,1.7837769579981705e-12,0.06972976291187144,9.46548280146e-13
2024-10-09,0.8037280306399252,1.5585728285061406e-12,0.12654220643606037,1.9728001962571598e-13,1.327045404434899e-12,0.06972976292031281,6.188279488713387e-13
2024-10-10,0.8037280303774771,9.192021190585705e-12,0.12654220709666414,2.3405913571081446e-12,1.0102458710718867e-11,0.06972976250138081,2.843029799774029e-12
2024-10-11,0.803728030457553,8.145708466063332e-12,0.1265422068692137,2.0571702778927915e-12,8.890026981309527e-12,0.06972976265163863,2.501791763085022e-12
2024-10-14,0.8037280305977617,3.283780849903569e-12,0.1265422065128305,9.25416813364083e-13,4.137804076023734e-12,0.06972976287997723,1.083659819004776e-12
2024-10-15,0.8037280306464162,1.867986784892665e-12,0.1265422064104343,5.778887208369403e-13,2.4756149310211093e-12,0.06972976293761113,6.171136846882871e-13
2024-10-16,0.8037280306649289,9.791625525492566e-13,0.12654220638677643,3.0195937260465014e-13,1.2072346302157657e-12,0.06972976294545126,3.550961194072967e-13
2024-10-17,0.8037280306141271,3.0535890802043385e-12,0.12654220645497086,8.485836990847681e-13,3.7699714453150614e-12,0.06972976292220356,1.0264264016208275e-12
2024-10-18,0.8037280306190315,2.6743278399948776e-12,0.12654220647172057,7.545656219694917e-13,3.414236943822634e-12,0.0697297629015098,8.949592319783318e-13
2024-10-21,0.803728030603207,3.415578855458014e-12,0.1265422064827927,9.474764295700625e-13,4.164421205216159e-12,0.06972976290431354,1.1592459423181954e-12
2024-10-22,0.8037280305228668,5.8587246489998306e-12,0.12654220667849675,1.5838855748132869e-12,6.6676813245971466e-12,0.0697297627826043,1.9219004833343806e-12
2024-10-23,0.803728030489143,7.581038816972664e-12,0.12654220674900069,1.9378067278877254e-12,8.219248184169011e-12,0.06972976274164401,2.47413452725591e-12
2024-10-24,0.8037280306856531,2.5250078801820127e-13,0.12654220632551688,6.077963375815328e-14,2.87569226700587e-13,0.06972976298815199,7.733826362583956e-14
2024-10-25,0.8037280306848443,2.9888991444711804e-13,0.12654220632738913,7.595662963046683e-14,3.5606089670836644e-13,0.06972976298694401,9.172373266325271e-14
2024-10-28,0.8037280300082169,1.3334703059802407e-11,0.1265422083317366,3.1572763568962435e-12,1.3904806886477506e-11,0.06972976162561835,4.031478470405688e-12
2024-10-29,0.8037280301468799,1.1671415041504216e-11,0.12654220781067768,2.853499323340296e-12,1.2493850086619583e-11,0.0697297620117221,3.701429928041962e-12
2024-10-30,0.8037280305637055,3.224264277392387e-12,0.12654220661453458,8.797708856003533e-13,3.963253764203101e-12,0.0697297628125501,1.1425384913208234e-12
2024-10-31,0.8037280306789528,3.331421632203833e-13,0.1265422063404568,1.2233616628255183e-13,4.388173826186405e-13,0.06972976297958981,1.0622324724171105e-13
2024-11-01,0.8037280306607393,7.083913771675481e-13,0.1265422063731458,5.305421270903244e-13,1.5755887073666946e-12,0.06972976296294238,3.5784426664422556e-13
2024-11-04,0.8037280306413002,1.068576601927558e-12,0.12654220639901567,7.81705419453147e-13,2.397569579432263e-12,0.06972976295490252,5.337741624035554e-13
2024-11-05,0.8037280306797261,3.0932771034432946e-13,0.12654220633499827,1.0275818192638681e-13,3.994895141456469e-13,0.06972976298436637,9.749974078528738e-14
2024-11-06,0.8037280302225802,1.5966831042565015e-11,0.12654220711653258,5.1554439117297005e-12,1.976299469537169e-11,0.06972976261481413,5.1879341727960815e-12
2024-11-07,0.8037280306695419,1.0836656316696557e-12,0.12654220635621025,7.083293171800649e-14,7.554686540251399e-13,0.06972976297178647,5.513006708670691e-13
2024-11-08,0.8037280306547034,1.7022500781675391e-12,0.12654220638204275,1.1598157919062126e-13,1.2104378228912729e-12,0.06972976295940994,8.151267840609708e-13
2024-11-11,0.8037280306630997,1.2728918704755332e-12,0.12654220636824176,7.392961993213915e-14,8.672558773017558e-13,0.06972976296580907,6.353743777270656e-13
2024-11-12,0.8037280305955049,3.3425927861653124e-12,0.12654220638327027,1.2932926214639183e-12,3.69568434753815e-12,0.069729763011139,1.7543079654441952e-12
2024-11-13,0.803728030631545,3.428641645134297e-12,0.12654220637835176,1.7668519238928128e-13,2.2611732915369346e-12,0.06972976298235631,1.880529692108031e-12
2024-11-14,0.8037280306524003,2.1532582231196285e-12,0.1265422063623714,1.2574722809555275e-13,1.6112536731876945e-12,0.06972976298010482,1.2332256560623614e-12
2024-11-15,0.8037280306481742,2.2989330980473456e-12,0.126542206366358,5.224911024792475e-13,2.4762734091907366e-12,0.0697297629790831,1.0869555916697477e-12
2024-11-18,0.8037280306541135,2.2799506003548978e-12,0.1265422063605578,6.244544575988459e-13,3.4208798717991323e-12,0.06972976297804041,9.628730126949439e-13
2024-11-19,0.7198860406267172,2.0215008129503628e-13,0.1296235384186186,1.226152917763239e-13,0.025753506900734944,0.12473691405355807,4.6300693504728704e-14
2024-11-20,0.7233484402766356,2.868489826800275e-12,0.1289988208565986,1.6295336223583467e-12,0.02371951438649563,0.12393322447513525,6.368700913610918e-13
2024-11-21,0.719886040988744,3.8567692764053487e-13,0.1296235383334765,2.2858831241383496e-13,0.025753506715872263,0.12473691396120454,8.845481906968653e-14
2024-11-22,0.5927181420621901,3.399794847552363e-12,0.2646543129223261,1.6306132504412165e-11,0.1426275449733555,2.1637668406859674e-11,7.846169111711237e-13
2024-11-25,0.592718142029843,1.1584536358623145e-12,0.26465431294531044,6.682202823982985e-12,0.14262754501483046,1.955789562417426e-12,2.1985791423385848e-13
2024-11-26,0.5927181420371331,3.3609209514793272e-12,0.26465431293187025,1.2082507397977417e-11,0.1426275450004495,1.4482479709103546e-11,6.211351519957641e-13
2024-11-27,0.5927181420369846,2.7760473917406264e-12,0.2646543129358344,9.246562968530985e-12,0.14262754500322344,1.1419406354038778e-11,5.155520684497638e-13
2024-11-29,0.5927181420369513,3.1393908899766665e-12,0.2646543129338194,1.0164730315741152e-11,0.14262754500207822,1.328151489178386e-11,5.654909131739748e-13
2024-12-02,0.5927181420234376,1.2410525754670353e-12,0.2646543129460345,5.123648520270102e-12,0.14262754502244115,1.51495614078881e-12,2.0702238036516933e-13
2024-12-03,0.5927181419462566,1.32195693900865e-12,0.26465431296323727,3.6614999175145535e-12,0.14262754508277542,2.5141401527153182e-12,2.3320098924241554e-13
2024-12-04,0.592718142004055,3.01355100641002e-13,0.26465431295369257,8.136950712732246e-13,0.14262754504092548,1.661710386946347e-13,4.5847245472235266e-14
2024-12-05,0.5927181420029722,3.3577570812090075e-13,0.26465431295431174,9.527108685399698e-13,0.14262754504117628,2.0331674489234778e-13,4.806985492268015e-14
2024-12-06,0.5927181419897712,4.314904951559459e-13,0.2646543129574095,1.0060123854947103e-12,0.14262754505090464,3.999138768717308e-13,7.713840241798171e-14
2024-12-09,0.5927181419945634,5.593816411385505e-13,0.2646543129557516,1.14337429986707e-12,0.14262754504717526,6.989400053403544e-13,1.0826830118662147e-13
2024-12-10,0.5927181419314006,8.374170590767901e-13,0.2646543129932523,7.15492942468914e-13,0.14262754507105993,2.4959515118141232e-12,2.382370110259941e-13
2024-12-11,0.5927181419457821,6.590529848384078e-13,0.26465431298189096,6.841978808698809e-13,0.14262754506881384,1.98206594248889e-12,1.8764934315136843e-13
2024-12-12,0.6225813103800611,5.918424872656822e-13,0.23636939537904766,4.971883878311937e-13,0.1410492942381119,1.5239942656734668e-12,1.662618154009434e-13
2024-12-13,0.6225813103848435,5.80342648571111e-13,0.23636939537788224,4.761682829891578e-13,0.14104929423448676,1.565383497193279e-12,1.6549104598486522e-13
2024-12-16,0.6225813103576884,6.395905045889091e-13,0.23636939538379056,5.550264990923062e-13,0.14104929425572557,1.4357986080006605e-12,1.6511488040018418e-13
2024-12-17,0.6225813103686869,6.69425618732691e-13,0.23636939538120758,5.410453393971736e-13,0.1410492942471794,1.5367047192461177e-12,1.7900203244896746e-13
2024-12-18,0.622581310347875,6.94693368963588e-13,0.2363693953856051,5.92124272676104e-13,0.14104929426370263,1.3578870395178474e-12,1.7265204574981555e-13
2024-12-19,0.6225813104458781,2.9538544662443866e-13,0.2363693953612897,3.871138615597652e-13,0.14104929418776846,4.301854957401736e-12,7.935880746510196e-14
2024-12-20,0.6225813104631137,5.528399508017917e-13,0.2363693953549841,7.632143306474455e-13,0.14104929417309348,7.354151824687952e-12,1.3854663285770095e-13
2024-12-23,0.6225813104410352,2.1233146032543e-13,0.23636939536285326,2.6843688203725277e-13,0.14104929419216086,3.417968901204575e-12,5.1953415393623226e-14
2024-12-24,0.6225813104905126,2.665547175895441e-12,0.2363693953477075,3.742125289813259e-12,0.14104929413572734,1.916988656172381e-11,4.750224477718299e-13
2024-12-26,0.6225813104780712,3.889679904042929e-12,0.23636939534468912,4.883118744951279e-12,0.14104929414614453,2.1560247299993242e-11,7.622164759125465e-13
2024-12-27,0.6225813107095739,2.147599964534961e-12,0.23636939524856457,2.5394901015487404e-12,0.1410492939734886,6.314166937268104e-11,5.441387274671258e-13
2024-12-30,0.6225813124295686,6.0256150356248275e-12,0.23636939417567437,7.0495585026855215e-12,0.1410492926093421,7.707157181855656e-10,1.6240441896782816e-12
2024-12-31,0.6225813118406021,4.6686412509259714e-12,0.23636939460582979,5.978480374825681e-12,0.14104929307525907,4.663869374402235e-10,1.2751986785879223e-12
2025-01-02,0.6225813106454604,6.18744456504258e-13,0.23636939524083703,7.705852855638496e-13,0.14104929403062252,8.151083440513763e-11,1.7985017279860982e-13
2025-01-03,0.6225813105279373,3.656806622776634e-12,0.23636939533938936,4.653065780689045e-12,0.14104929410217412,2.1501956088313193e-11,6.873636027049983e-13
2025-01-06,0.622581310448788,3.342726422238918e-13,0.23636939535772994,4.328474256401302e-13,0.14104929418578777,6.86621639322345e-12,6.105449072884037e-14
2025-01-07,0.6225813104359442,2.864807290395119e-13,0.2363693953662966,3.3867792941667074e-13,0.1410492941960657,9.988733916032683e-13,6.951654659060964e-14
2025-01-08,0.7966579562767331,3.679944909041436e-12,0.20334204368056072,5.950578394686152e-12,2.3323128459356277e-11,8.937561781191826e-12,8.150020742425086e-13
2025-01-10,0.7817397522766032,5.65126622576656e-13,0.2182602477089708,2.8819629261544728e-12,8.88115204534009e-12,1.6881779422928206e-12,4.0976521186033316e-13
2025-01-13,0.781739772255096,4.793699549486913e-13,0.21826022773050552,2.0620041224865793e-12,1.0194216393125832e-11,1.3432967144924302e-12,3.1957894913390523e-13
2025-01-14,0.7966579533474513,3.5083969621709563e-12,0.20334204659261873,7.694698140092106e-12,3.881391350760357e-11,8.843597575234622e-12,1.0692971877439315e-12
2025-01-15,0.7966579566009077,2.0640865119808666e-13,0.20334204339583492,3.9152816677362e-13,2.08622929008783e-12,5.208551979841088e-13,5.248027934777491e-14
2025-01-16,0.7966579566295044,3.2059616624764895e-12,0.20334204333042466,3.837464657753064e-12,2.947348541731081e-11,3.078435999642546e-12,4.753025618946095e-13
2025-01-17,0.7966579566121013,4.0362048213501436e-12,0.2033420433323915,4.777906741727031e-12,4.149794866839638e-11,4.56648292284619e-12,6.285369131237407e-13
2025-01-21,0.7966579566229621,3.5205566185032635e-12,0.2033420433305026,4.220796522351814e-12,3.4636784014282567e-11,3.626812022481246e-12,5.304441817414903e-13
2025-01-22,0.7966579566610341,7.362821709887989e-12,0.20334204324145738,8.560196687793824e-12,7.430770917397877e-11,6.173573167564934e-12,1.1042741375268218e-12
2025-01-23,0.7966579566640795,4.637351362277291e-12,0.20334204326994343,5.7489826592720205e-12,5.025635340327365e-11,4.518753043305769e-12,8.156731728585107e-13
2025-01-24,0.7966579566641175,1.114227023816527e-12,0.20334204332618527,1.5234237502889885e-12,5.793492989565552e-12,1.0855338332154586e-12,1.805445792044995e-13
2025-01-27,0.7966579566641739,1.1245122082512083e-12,0.20334204332635447,1.5322194756261477e-12,5.5516397809918405e-12,1.0834949442537016e-12,1.797082640032152e-13
2025-01-28,0.7966579566643657,1.095966413753045e-12,0.20334204332697067,1.4532215863155115e-12,4.898384183378985e-12,1.0444249562476016e-12,1.7167300421053958e-13
2025-01-29,0.7966579566642394,1.1272944459881212e-12,0.2033420433266697,1.4814973824276675e-12,5.22993699611659e-12,1.0702873450816824e-12,1.8187167286573255e-13
2025-01-30,0.7966579566641876,1.1243817635701422e-12,0.2033420433265655,1.4439752536959463e-12,5.4211377033569735e-12,1.074775182861083e-12,1.826373349979232e-13
2025-01-31,0.796657956664421,1.1821895541211224e-12,0.2033420433267369,1.5003926143927744e-12,4.8297896781459286e-12,1.1407362578296146e-12,1.8915874099414952e-13
2025-02-03,0.7966579566653479,1.1832970716943033e-12,0.20334204332703681,1.5035199287529514e-12,3.608991041829672e-12,1.1357828646242635e-12,1.837010356410515e-13
2025-02-04,0.7966579566662865,1.047776594362533e-12,0.20334204332520953,1.1687761493483196e-12,4.974040239921828e-12,1.1583210436302164e-12,1.5505723325618147e-13
2025-02-05,0.7966579566715589,5.186552243697976e-13,0.20334204332482075,4.9636205398618e-13,2.0575380463472595e-12,5.029382162994216e-13,4.4703136755087446e-14
2025-02-06,0.7966579566657176,1.1032785297988317e-12,0.203342043325628,1.2054998213765753e-12,5.05195532755361e-12,1.1555435045797747e-12,1.3824704430367638e-13
2025-02-07,0.7966579566656764,1.1031316735257668e-12,0.20334204332552822,1.2345183873030873e-12,5.17140324797403e-12,1.144599707091544e-12,1.4169757762086627e-13
2025-02-10,0.7966579566654004,1.0961112023890024e-12,0.20334204332571282,1.2483660388956534e-12,5.2429380263847124e-12,1.1569422198165446e-12,1.4247050123758484e-13
2025-02-11,0.7966579566656238,9.929135766210742e-13,0.20334204332661868,1.1417212589126827e-12,4.4388876425816695e-12,1.0593893884022059e-12,1.246697113981918e-13
2025-02-12,0.7966579566695255,6.385917714532076e-13,0.20334204332642355,6.999954601524198e-13,1.98170432037717e-12,6.629784021777137e-13,6.755438726997144e-14
2025-02-13,0.796657956631901,6.843621433800947e-12,0.2033420433093976,9.184344658455054e-12,3.338494437297894e-11,7.738746805065385e-12,1.5498591541179098e-12
2025-02-14,0.7966579566138481,4.8859456273542135e-12,0.20334204333329292,5.9816982157271474e-12,3.5790865811690946e-11,5.3247151342336746e-12,8.758324787584587e-13
2025-02-18,0.7966579566634868,9.008563738309962e-13,0.2033420433265152,1.0019793216641692e-12,7.014300566037089e-12,9.770265534810112e-13,1.0389509474999733e-13
2025-02-19,0.7966579566465962,1.708818841324868e-12,0.20334204332984337,1.9828596860320918e-12,1.7762992800066893e-11,1.8496027618006157e-12,2.5598824379947897e-13
2025-02-20,0.7966579566472485,1.7019646710344863e-12,0.20334204332905892,1.949356578059931e-12,1.794523896920879e-11,1.84347110477168e-12,2.5259495891559343e-13
2025-02-21,0.7966579566529808,1.6049234880397107e-12,0.20334204332800013,1.85894336499851e-12,1.3555467379638825e-11,1.7653250753075414e-12,2.3433442540123324e-13
2025-02-24,0.7966579566519056,1.6357295099497616e-12,0.20334204332816053,1.9807757935202338e-12,1.4233268822189083e-11,1.8306971239070216e-12,2.5325729575691185e-13
2025-02-25,0.7966579566722825,7.51190432839944e-14,0.20334204332728464,5.288396738260874e-14,1.7983190810663265e-13,1.0548130554366996e-13,1.961998161223996e-14
2025-02-26,0.7966579566722729,9.549656935339257e-14,0.20334204332717104,6.824318752287996e-14,2.335324836285939e-13,1.337054542831275e-13,2.5187843346923982e-14
2025-02-27,0.7966579566720806,1.7930777717595676e-13,0.20334204332698844,1.2000085036379728e-13,3.4426550926284305e-13,2.470121431357474e-13,4.0417758991972854e-14
2025-02-28,0.7966579566721379,1.6791400906346048e-13,0.20334204332696604,1.1442342061588597e-13,3.3717802930981653e-13,2.3774895312545365e-13,3.883044566494742e-14
2025-03-03,0.7966579566718816,2.0772165408437648e-13,0.2033420433270398,1.4305893529945344e-13,3.9511477332686343e-13,2.872351263323275e-13,4.556229440554738e-14
2025-03-04,0.7966579566715007,2.533367626571496e-13,0.2033420433272169,1.6353769530561715e-13,4.774870572147119e-13,3.361315939016224e-13,5.168502225209727e-14
2025-03-05,0.7966579566711381,2.726669731317184e-13,0.20334204332750838,1.7314527638713382e-13,5.033297942463605e-13,3.498889936679805e-13,5.428341019370398e-14
2025-03-06,0.796657956671072,2.8104373342159116e-13,0.20334204332757255,1.7605673844165642e-13,5.096729466299426e-13,3.347616120279059e-13,5.390937677219627e-14
2025-03-07,0.7966579566498678,9.967473607404498e-13,0.20334204334547074,6.083737156235219e-13,1.9629520817350276e-12,9.13836206610112e-13,1.794906647873331e-13
2025-03-10,0.7966579566726442,2.413355384920929e-13,0.20334204332560407,1.5870962857558155e-13,1.160584737209234e-12,1.430493768207652e-13,4.806685655327839e-14
2025-03-11,0.7966579566724163,4.218753727606276e-14,0.2033420433273591,2.0362473576817518e-14,9.401357950177216e-14,5.3523163651290727e-14,1.4484442531314178e-14
2025-03-12,0.7966579566896826,2.4033723647647687e-12,0.203342043298555,7.736329598166462e-13,4.823046067546221e-12,2.98296093102761e-12,7.793644642996335e-13
2025-03-13,0.7966579566946651,2.8559228641578427e-12,0.2033420432907917,1.106536244820165e-12,6.0779783767183015e-12,3.529325923010062e-12,9.732338918652245e-13
2025-03-14,0.7966579566725087,4.13665309352642e-14,0.20334204332725012,2.4326442451477764e-14,1.0651569992722796e-13,5.321391116437108e-14,1.5820039168121975e-14
2025-03-17,0.7966579567018006,3.2356029822312656e-12,0.20334204328052793,1.530230490745799e-12,7.525112457920245e-12,4.183557925240233e-12,1.1969735788207569e-12
2025-03-18,0.7966579567346579,3.1069763666608587e-12,0.2033420432488092,1.7313071621347735e-12,6.83546893887553e-12,3.935075431180072e-12,9.241695569901045e-13
2025-03-19,0.7966579566972335,2.9352563166420577e-12,0.2033420432870051,1.3124790877488957e-12,6.6651872668086374e-12,3.782802546137406e-12,1.0657594235294932e-12
2025-03-20,0.796657956672036,1.4441151857041104e-13,0.2033420433267877,1.1462837829320076e-13,6.994250595678124e-13,1.7193540963863065e-13,4.60098427944705e-14
2025-03-21,0.7641472646013284,1.7944641525300108e-12,0.2358527353891122,7.816186676421514e-13,4.4933800639254725e-12,1.9993407039934966e-12,4.907358765236917e-13
2025-03-24,0.756828528355658,6.034748334027072e-14,0.24317147164393396,3.383805735143644e-14,2.5865196773832003e-13,4.2858816383408316e-14,1.2410153124263983e-14
2025-03-25,0.7568285283549445,7.969476176164645e-14,0.24317147164452105,4.4167349724521524e-14,3.3872420655732905e-13,5.6244671053224616e-14,1.5586320794722558e-14
2025-03-26,0.7568285283544993,8.584497681046171e-14,0.2431714716449471,4.7138472794650266e-14,3.4369885710398395e-13,6.05464888848817e-14,1.6327771727562124e-14
2025-03-27,0.7568285283544128,1.8060354708946749e-13,0.24317147164441433,8.824561399315975e-14,7.338276036747902e-13,1.291326681540712e-13,4.0953850699278214e-14
2025-03-28,0.7568285283550626,9.131439411087561e-14,0.24317147164433753,5.0706096975302395e-14,3.7567720005114895e-13,6.461242728199148e-14,1.756444676888768e-14
2025-03-31,0.7568285283552312,7.959562112137599e-14,0.24317147164424383,4.438006507856299e-14,3.3017184946336057e-13,5.535175131071501e-14,1.5438441629926702e-14
2025-04-01,0.7568285283559338,7.226210850787506e-14,0.24317147164359307,4.004034144966013e-14,2.97331355712376e-13,4.9672998730212613e-14,1.3832556734664503e-14
2025-04-02,0.7568285283547213,8.07184417558304e-14,0.24317147164475608,4.4302404408956885e-14,3.2748759322935854e-13,5.554271348385192e-14,1.4631534476716147e-14
2025-04-03,0.7568285283559127,9.196469129736752e-14,0.24317147164349495,4.9896999692662194e-14,3.699404701047681e-13,6.36328650463624e-14,1.695823151492795e-14
2025-04-04,0.7544365875745078,1.0325616946465273e-13,0.24556341242472765,5.0024398651938174e-14,5.147148325120556e-13,6.926022523263566e-14,2.718606483525354e-14
2025-04-07,0.7544365875747925,1.1179539457113337e-13,0.245563412424368,5.431835847351799e-14,5.681720675934729e-13,7.54894308110641e-14,2.969890076626666e-14
2025-04-08,0.7641472646338887,3.681482629617078e-13,0.2358527353638044,1.8284577129953522e-13,1.183894469411523e-12,4.732583312603278e-13,9.856473876833725e-14
2025-04-09,0.7641472646085745,2.5056675625788013e-13,0.23585273538988227,1.2273979768538383e-13,7.810241141595551e-13,3.244505643910087e-13,6.420011346127544e-14
2025-04-10,0.7641472646032353,2.295913877516523e-13,0.23585273539534388,1.1266914104921906e-13,7.249672856420939e-13,2.957744336428391e-13,5.771671390846644e-14
2025-04-11,0.7641472645993417,2.0936180031687998e-13,0.2358527353993677,1.0252506729265754e-13,6.488499189231938e-13,2.771076607776489e-13,5.2859832811630075e-14
2025-04-14,0.764147264622856,2.762575279484728e-13,0.23585273537542426,1.392226729204581e-13,8.668909046099111e-13,3.6609229411397014e-13,7.145070744746397e-14
2025-04-15,0.7641472646325461,3.080696110134701e-13,0.23585273536552137,1.5702158595452312e-13,9.8065952379374e-13,4.066334710352551e-13,8.013237480820909e-14
